Vector(row=43, col=79, direction='up')
Vector(row=80, col=75, direction='up')
Vector(row=79, col=75, direction='up')
Vector(row=78, col=75, direction='up')
Vector(row=77, col=75, direction='up')
Vector(row=76, col=75, direction='up')
Vector(row=75, col=75, direction='up')
Vector(row=74, col=75, direction='up')
Vector(row=73, col=75, direction='up')
Vector(row=72, col=75, direction='up')
Vector(row=71, col=75, direction='up')
Vector(row=70, col=75, direction='up')
Vector(row=69, col=75, direction='up')
Vector(row=68, col=75, direction='up')
Vector(row=67, col=75, direction='up')
Vector(row=66, col=75, direction='up')
Vector(row=65, col=75, direction='up')
Vector(row=64, col=75, direction='up')
Vector(row=63, col=75, direction='up')
Vector(row=62, col=75, direction='up')
Vector(row=61, col=75, direction='up')
Vector(row=60, col=75, direction='up')
Vector(row=59, col=75, direction='up')
Vector(row=58, col=75, direction='up')
Vector(row=57, col=75, direction='up')
Vector(row=56, col=75, direction='up')
Vector(row=55, col=75, direction='up')
Vector(row=54, col=75, direction='up')
Vector(row=53, col=75, direction='up')
Vector(row=52, col=75, direction='up')
Vector(row=51, col=75, direction='up')
Vector(row=50, col=75, direction='up')
Vector(row=49, col=75, direction='up')
Vector(row=48, col=75, direction='up')
Vector(row=47, col=75, direction='up')
Vector(row=46, col=75, direction='up')
Vector(row=45, col=75, direction='up')
Vector(row=44, col=75, direction='up')
Vector(row=43, col=75, direction='up')
Vector(row=42, col=75, direction='up')
Vector(row=41, col=75, direction='up')
Vector(row=40, col=75, direction='up')
Vector(row=39, col=75, direction='up')
Vector(row=38, col=75, direction='up')
Vector(row=37, col=75, direction='up')
Vector(row=36, col=75, direction='up')
Vector(row=35, col=75, direction='up')
Vector(row=34, col=75, direction='up')
Vector(row=33, col=75, direction='up')
Vector(row=32, col=75, direction='up')
Vector(row=31, col=75, direction='up')
Vector(row=30, col=75, direction='up')
Vector(row=29, col=75, direction='up')
Vector(row=28, col=75, direction='up')
Vector(row=27, col=75, direction='up')
Vector(row=26, col=75, direction='up')
Vector(row=25, col=75, direction='up')
Vector(row=24, col=75, direction='up')
Vector(row=23, col=75, direction='up')
Vector(row=22, col=75, direction='up')
Vector(row=21, col=75, direction='up')
Vector(row=20, col=75, direction='up')
Vector(row=19, col=75, direction='up')
Vector(row=19, col=75, direction='right')
Vector(row=19, col=76, direction='right')
Vector(row=19, col=77, direction='right')
Vector(row=19, col=78, direction='right')
Vector(row=19, col=79, direction='right')
Vector(row=19, col=80, direction='right')
Vector(row=19, col=81, direction='right')
Vector(row=19, col=82, direction='right')
Vector(row=19, col=83, direction='right')
Vector(row=19, col=84, direction='right')
Vector(row=19, col=85, direction='right')
Vector(row=19, col=86, direction='right')
Vector(row=19, col=87, direction='right')
Vector(row=19, col=88, direction='right')
Vector(row=19, col=89, direction='right')
Vector(row=19, col=90, direction='right')
Vector(row=19, col=91, direction='right')
Vector(row=19, col=92, direction='right')
Vector(row=19, col=93, direction='right')
Vector(row=19, col=94, direction='right')
Vector(row=19, col=95, direction='right')
Vector(row=19, col=96, direction='right')
Vector(row=19, col=97, direction='right')
Vector(row=19, col=98, direction='right')
Vector(row=19, col=99, direction='right')
Vector(row=19, col=100, direction='right')
Vector(row=19, col=101, direction='right')
Vector(row=19, col=102, direction='right')
Vector(row=19, col=103, direction='right')
Vector(row=19, col=104, direction='right')
Vector(row=19, col=105, direction='right')
Vector(row=19, col=106, direction='right')
Vector(row=19, col=107, direction='right')
Vector(row=19, col=108, direction='right')
Vector(row=19, col=109, direction='right')
Vector(row=19, col=110, direction='right')
Vector(row=19, col=111, direction='right')
Vector(row=19, col=111, direction='down')
Vector(row=20, col=111, direction='down')
Vector(row=21, col=111, direction='down')
Vector(row=22, col=111, direction='down')
Vector(row=23, col=111, direction='down')
Vector(row=24, col=111, direction='down')
Vector(row=25, col=111, direction='down')
Vector(row=26, col=111, direction='down')
Vector(row=27, col=111, direction='down')
Vector(row=28, col=111, direction='down')
Vector(row=29, col=111, direction='down')
Vector(row=30, col=111, direction='down')
Vector(row=31, col=111, direction='down')
Vector(row=32, col=111, direction='down')
Vector(row=33, col=111, direction='down')
Vector(row=34, col=111, direction='down')
Vector(row=35, col=111, direction='down')
Vector(row=36, col=111, direction='down')
Vector(row=37, col=111, direction='down')
Vector(row=38, col=111, direction='down')
Vector(row=38, col=111, direction='left')
Vector(row=38, col=110, direction='left')
Vector(row=38, col=109, direction='left')
Vector(row=38, col=108, direction='left')
Vector(row=38, col=107, direction='left')
Vector(row=38, col=106, direction='left')
Vector(row=38, col=105, direction='left')
Vector(row=38, col=104, direction='left')
Vector(row=38, col=103, direction='left')
Vector(row=38, col=102, direction='left')
Vector(row=38, col=101, direction='left')
Vector(row=38, col=100, direction='left')
Vector(row=38, col=99, direction='left')
Vector(row=38, col=98, direction='left')
Vector(row=38, col=97, direction='left')
Vector(row=38, col=96, direction='left')
Vector(row=38, col=95, direction='left')
Vector(row=38, col=94, direction='left')
Vector(row=38, col=93, direction='left')
Vector(row=38, col=92, direction='left')
Vector(row=38, col=91, direction='left')
Vector(row=38, col=90, direction='left')
Vector(row=38, col=89, direction='left')
Vector(row=38, col=88, direction='left')
Vector(row=38, col=87, direction='left')
Vector(row=38, col=86, direction='left')
Vector(row=38, col=85, direction='left')
Vector(row=38, col=84, direction='left')
Vector(row=38, col=83, direction='left')
Vector(row=38, col=82, direction='left')
Vector(row=38, col=81, direction='left')
Vector(row=38, col=80, direction='left')
Vector(row=38, col=79, direction='left')
Vector(row=38, col=78, direction='left')
Vector(row=38, col=77, direction='left')
Vector(row=38, col=76, direction='left')
Vector(row=38, col=75, direction='left')
Vector(row=38, col=74, direction='left')
Vector(row=38, col=73, direction='left')
Vector(row=38, col=72, direction='left')
Vector(row=38, col=71, direction='left')
Vector(row=38, col=70, direction='left')
Vector(row=38, col=69, direction='left')
Vector(row=38, col=68, direction='left')
Vector(row=38, col=67, direction='left')
Vector(row=38, col=66, direction='left')
Vector(row=38, col=65, direction='left')
Vector(row=38, col=64, direction='left')
Vector(row=38, col=63, direction='left')
Vector(row=38, col=62, direction='left')
Vector(row=38, col=61, direction='left')
Vector(row=38, col=60, direction='left')
Vector(row=38, col=59, direction='left')
Vector(row=38, col=58, direction='left')
Vector(row=38, col=57, direction='left')
Vector(row=38, col=56, direction='left')
Vector(row=38, col=55, direction='left')
Vector(row=38, col=54, direction='left')
Vector(row=38, col=53, direction='left')
Vector(row=38, col=52, direction='left')
Vector(row=38, col=51, direction='left')
Vector(row=38, col=50, direction='left')
Vector(row=38, col=49, direction='left')
Vector(row=38, col=48, direction='left')
Vector(row=38, col=47, direction='left')
Vector(row=38, col=46, direction='left')
Vector(row=38, col=45, direction='left')
Vector(row=38, col=44, direction='left')
Vector(row=38, col=43, direction='left')
Vector(row=38, col=42, direction='left')
Vector(row=38, col=41, direction='left')
Vector(row=38, col=40, direction='left')
Vector(row=38, col=39, direction='left')
Vector(row=38, col=38, direction='left')
Vector(row=38, col=37, direction='left')
Vector(row=38, col=36, direction='left')
Vector(row=38, col=35, direction='left')
Vector(row=38, col=34, direction='left')
Vector(row=38, col=33, direction='left')
Vector(row=38, col=32, direction='left')
Vector(row=38, col=31, direction='left')
Vector(row=38, col=30, direction='left')
Vector(row=38, col=29, direction='left')
Vector(row=38, col=28, direction='left')
Vector(row=38, col=28, direction='up')
Vector(row=37, col=28, direction='up')
Vector(row=36, col=28, direction='up')
Vector(row=35, col=28, direction='up')
Vector(row=34, col=28, direction='up')
Vector(row=33, col=28, direction='up')
Vector(row=32, col=28, direction='up')
Vector(row=31, col=28, direction='up')
Vector(row=30, col=28, direction='up')
Vector(row=29, col=28, direction='up')
Vector(row=28, col=28, direction='up')
Vector(row=27, col=28, direction='up')
Vector(row=26, col=28, direction='up')
Vector(row=25, col=28, direction='up')
Vector(row=24, col=28, direction='up')
Vector(row=23, col=28, direction='up')
Vector(row=22, col=28, direction='up')
Vector(row=21, col=28, direction='up')
Vector(row=20, col=28, direction='up')
Vector(row=19, col=28, direction='up')
Vector(row=18, col=28, direction='up')
Vector(row=17, col=28, direction='up')
Vector(row=16, col=28, direction='up')
Vector(row=15, col=28, direction='up')
Vector(row=14, col=28, direction='up')
Vector(row=13, col=28, direction='up')
Vector(row=13, col=28, direction='right')
Vector(row=13, col=29, direction='right')
Vector(row=13, col=30, direction='right')
Vector(row=13, col=31, direction='right')
Vector(row=13, col=32, direction='right')
Vector(row=13, col=33, direction='right')
Vector(row=13, col=34, direction='right')
Vector(row=13, col=35, direction='right')
Vector(row=13, col=36, direction='right')
Vector(row=13, col=37, direction='right')
Vector(row=13, col=38, direction='right')
Vector(row=13, col=39, direction='right')
Vector(row=13, col=40, direction='right')
Vector(row=13, col=41, direction='right')
Vector(row=13, col=42, direction='right')
Vector(row=13, col=43, direction='right')
Vector(row=13, col=44, direction='right')
Vector(row=13, col=45, direction='right')
Vector(row=13, col=46, direction='right')
Vector(row=13, col=47, direction='right')
Vector(row=13, col=48, direction='right')
Vector(row=13, col=49, direction='right')
Vector(row=13, col=50, direction='right')
Vector(row=13, col=51, direction='right')
Vector(row=13, col=52, direction='right')
Vector(row=13, col=53, direction='right')
Vector(row=13, col=54, direction='right')
Vector(row=13, col=55, direction='right')
Vector(row=13, col=56, direction='right')
Vector(row=13, col=57, direction='right')
Vector(row=13, col=58, direction='right')
Vector(row=13, col=59, direction='right')
Vector(row=13, col=60, direction='right')
Vector(row=13, col=61, direction='right')
Vector(row=13, col=62, direction='right')
Vector(row=13, col=63, direction='right')
Vector(row=13, col=64, direction='right')
Vector(row=13, col=65, direction='right')
Vector(row=13, col=66, direction='right')
Vector(row=13, col=67, direction='right')
Vector(row=13, col=68, direction='right')
Vector(row=13, col=69, direction='right')
Vector(row=13, col=70, direction='right')
Vector(row=13, col=71, direction='right')
Vector(row=13, col=72, direction='right')
Vector(row=13, col=73, direction='right')
Vector(row=13, col=74, direction='right')
Vector(row=13, col=75, direction='right')
Vector(row=13, col=75, direction='down')
Vector(row=14, col=75, direction='down')
Vector(row=15, col=75, direction='down')
Vector(row=16, col=75, direction='down')
Vector(row=17, col=75, direction='down')
Vector(row=17, col=75, direction='left')
Vector(row=17, col=74, direction='left')
Vector(row=17, col=73, direction='left')
Vector(row=17, col=72, direction='left')
Vector(row=17, col=71, direction='left')
Vector(row=17, col=70, direction='left')
Vector(row=17, col=69, direction='left')
Vector(row=17, col=68, direction='left')
Vector(row=17, col=67, direction='left')
